1,1,0.21429
1,2,0.38095
1,3,0.039683
1,4,0.079365
1,5,0.095238
1,6,0.0079365
1,7,0.079365
1,8,0.055556
1,9,0.039683
1,10,0.0079365
2,1,0.031325
2,2,0.46988
2,3,0.19036
2,4,0.040964
2,5,0.079518
2,6,0.16627
2,7,0.019277
2,10,0.0024096
3,1,0.008547
3,2,0.11966
3,3,0.44017
3,4,0.31197
3,5,0.098291
3,6,0.0042735
3,7,0.017094
4,1,0.046843
4,2,0.23218
4,3,0.03055
4,4,0.43381
4,5,0.23829
4,6,0.0040733
4,7,0.00611
4,8,0.0040733
4,9,0.0020367
4,10,0.0020367
5,1,0.050817
5,2,0.027223
5,4,0.061706
5,5,0.65517
5,6,0.19238
5,7,0.0018149
5,8,0.0072595
5,10,0.0036298
6,1,0.043668
6,2,0.0043668
6,3,0.0043668
6,4,0.62445
6,5,0.0087336
6,6,0.20087
6,7,0.10917
6,8,0.0043668
7,1,0.15517
7,3,0.51724
7,4,0.017241
7,5,0.017241
7,6,0.034483
7,7,0.10345
7,8,0.15517
8,1,0.28571
8,2,0.42857
8,3,0.035714
8,6,0.035714
8,8,0.14286
8,9,0.071429
9,1,0.375
9,2,0.125
9,7,0.125
9,10,0.375
10,1,0.028037
10,2,0.0093458
10,5,0.018692
10,6,0.0093458
10,8,0.0093458
10,10,0.92523
