1,1,1,2,3,1,0.5
1,1,1,2,3,2,0.5
1,1,2,1,3,2,1
1,1,2,1,4,1,1
1,1,2,3,1,2,1
1,1,2,3,2,1,0.93333
1,1,2,3,2,2,0.066667
1,1,2,4,1,1,1
1,1,2,4,4,4,1
1,1,3,1,3,2,0.5
1,1,3,1,3,3,0.5
1,1,3,3,1,3,1
1,1,3,3,2,1,1
1,1,3,3,3,1,1
1,1,4,1,1,2,0.96774
1,1,4,1,1,3,0.032258
1,1,4,1,2,1,0.83333
1,1,4,1,2,3,0.16667
1,1,4,1,3,1,1
1,2,1,1,1,2,1
1,2,1,1,2,3,1
1,2,1,1,4,1,1
1,2,1,2,3,1,1
1,2,1,3,1,2,1
1,2,1,3,2,1,0.96552
1,2,1,3,2,2,0.034483
1,2,1,4,1,1,0.29333
1,2,1,4,1,2,0.70667
1,2,1,4,2,1,0.6
1,2,1,4,2,3,0.2
1,2,1,4,2,4,0.2
1,2,3,1,2,1,0.89583
1,2,3,1,2,3,0.083333
1,2,3,1,2,4,0.020833
1,2,3,1,3,1,1
1,2,3,2,1,1,0.13901
1,2,3,2,1,2,0.2287
1,2,3,2,1,3,0.0044843
1,2,3,2,1,4,0.6278
1,2,3,2,2,1,0.14286
1,2,3,2,2,3,0.85714
1,2,3,2,3,2,1
1,2,3,2,4,1,0.66667
1,2,3,2,4,2,0.22222
1,2,3,2,4,4,0.11111
1,2,3,3,1,4,1
1,2,4,1,1,2,1
1,2,4,1,2,1,0.3
1,2,4,1,2,3,0.6
1,2,4,1,2,4,0.1
1,2,4,1,4,1,1
1,2,4,2,1,4,1
1,2,4,2,3,2,1
1,2,4,4,4,4,1
1,3,1,1,4,1,1
1,3,1,2,1,2,1
1,3,1,3,2,1,1
1,3,1,3,3,1,1
1,3,1,4,1,1,0.2
1,3,1,4,1,3,0.8
1,3,1,4,2,3,1
1,3,2,1,1,1,0.037037
1,3,2,1,1,2,0.74074
1,3,2,1,1,4,0.22222
1,3,2,1,2,3,0.95833
