1,1,0.036364
1,3,0.063636
1,4,0.090909
1,6,0.072727
1,8,0.13636
1,9,0.14545
1,11,0.027273
1,12,0.0090909
1,13,0.036364
1,14,0.018182
1,16,0.027273
1,18,0.027273
1,19,0.0090909
1,23,0.027273
1,24,0.045455
1,27,0.0090909
1,28,0.0090909
1,29,0.0090909
1,32,0.0090909
1,33,0.027273
1,34,0.018182
1,36,0.018182
1,38,0.027273
1,39,0.027273
1,41,0.018182
1,43,0.027273
1,46,0.0090909
1,48,0.018182
2,1,0.040541
2,3,0.24324
2,6,0.040541
2,7,0.054054
2,8,0.22973
2,11,0.013514
2,12,0.013514
2,13,0.054054
2,18,0.040541
2,22,0.013514
2,23,0.027027
2,26,0.027027
2,27,0.013514
2,28,0.027027
2,31,0.054054
2,33,0.054054
2,38,0.040541
2,43,0.013514
3,1,0.091667
3,2,0.091667
3,3,0.025
3,4,0.066667
3,6,0.125
3,7,0.14167
3,8,0.05
3,9,0.041667
3,11,0.025
3,12,0.033333
3,13,0.0083333
3,17,0.025
3,21,0.025
3,22,0.016667
3,23,0.0083333
3,25,0.0083333
3,26,0.016667
3,27,0.0083333
3,31,0.016667
3,32,0.05
3,33,0.0083333
3,34,0.0083333
3,36,0.016667
3,37,0.033333
3,38,0.0083333
3,42,0.016667
3,44,0.016667
3,46,0.0083333
3,47,0.0083333
4,1,0.07563
4,3,0.033613
4,4,0.092437
4,6,0.15966
4,7,0.0084034
4,8,0.10084
4,9,0.21849
4,11,0.016807
4,13,0.0084034
4,14,0.033613
4,16,0.042017
4,19,0.02521
4,21,0.02521
4,23,0.0084034
4,24,0.0084034
4,26,0.0084034
4,31,0.016807
4,33,0.02521
4,34,0.0084034
4,38,0.033613
4,39,0.0084034
4,43,0.0084034
4,46,0.02521
4,49,0.0084034
5,6,0.33333
5,23,0.33333
5,41,0.33333
6,1,0.0030303
6,2,0.0030303
6,3,0.015152
6,4,0.012121
6,6,0.11515
6,7,0.030303
6,8,0.18182
6,9,0.13333
6,10,0.0090909
6,11,0.045455
6,12,0.018182
6,13,0.063636
6,14,0.081818
6,15,0.0090909
6,16,0.0090909
6,18,0.015152
6,19,0.012121
6,21,0.0090909
6,22,0.0090909
6,23,0.033333
6,24,0.015152
6,25,0.0060606
6,26,0.015152
6,27,0.018182
6,28,0.021212
6,29,0.084848
6,30,0.0030303
6,31,0.0060606
6,32,0.0030303
6,33,0.0090909
6,34,0.0060606
6,46,0.0030303
7,2,0.0045455
7,3,0.013636
7,6,0.054545
7,7,0.068182
7,8,0.32727
7,9,0.0045455
7,10,0.0045455
7,11,0.040909
7,12,0.031818
7,13,0.16818
7,16,0.0090909
7,18,0.018182
7,21,0.013636
7,22,0.018182
7,23,0.068182
7,26,0.0090909
7,27,0.013636
7,28,0.1
7,31,0.0045455
7,32,0.0045455
7,33,0.0090909
7,36,0.0045455
7,38,0.0090909
8,1,0.011211
8,2,0.015695
8,3,0.0022422
8,4,0.0067265
8,6,0.12556
8,7,0.18834
8,8,0.042601
8,9,0.091928
8,10,0.0067265
8,11,0.067265
8,12,0.065022
8,13,0.022422
8,14,0.047085
8,15,0.0022422
8,16,0.011211
8,17,0.015695
8,18,0.0067265
8,19,0.0044843
8,21,0.020179
8,22,0.033632
8,23,0.0089686
8,24,0.0089686
8,25,0.0022422
8,26,0.053812
8,27,0.05157
8,28,0.0089686
8,29,0.044843
8,31,0.0067265
8,32,0.0089686
8,33,0.0022422
8,34,0.0044843
8,35,0.0022422
8,37,0.0022422
8,46,0.0022422
8,47,0.0022422
8,49,0.0022422
9,1,0.0029412
9,4,0.020588
9,6,0.13235
9,8,0.17941
9,9,0.21471
9,11,0.058824
9,13,0.029412
9,14,0.070588
9,16,0.011765
9,18,0.0058824
9,19,0.011765
9,21,0.05
9,23,0.020588
9,24,0.038235
9,26,0.029412
9,28,0.041176
