1,1,0.014085
1,5,0.15493
1,6,0.056338
1,7,0.056338
1,9,0.056338
1,10,0.028169
1,11,0.042254
1,12,0.028169
1,14,0.19718
1,15,0.014085
1,16,0.23944
1,18,0.014085
1,20,0.014085
1,22,0.042254
1,24,0.028169
1,32,0.014085
2,5,0.058824
2,9,0.17647
2,11,0.11765
2,13,0.41176
2,18,0.058824
2,20,0.058824
2,22,0.058824
2,24,0.058824
3,5,0.15385
3,6,0.076923
3,9,0.15385
3,10,0.15385
3,14,0.15385
3,22,0.23077
3,30,0.076923
4,13,0.66667
4,22,0.16667
4,26,0.16667
5,1,0.0075901
5,2,0.0056926
5,3,0.0018975
5,5,0.26376
5,6,0.18786
5,7,0.11954
5,8,0.068311
5,10,0.068311
5,11,0.0037951
5,12,0.026565
5,14,0.13472
5,15,0.0018975
5,16,0.085389
5,18,0.0018975
5,20,0.0018975
5,22,0.0056926
5,24,0.011385
5,26,0.0018975
5,32,0.0018975
6,1,0.016129
6,5,0.48387
6,7,0.16129
6,9,0.044355
6,11,0.024194
6,13,0.10887
6,15,0.1371
6,18,0.0040323
6,22,0.012097
6,24,0.0080645
7,1,0.005814
7,2,0.005814
7,5,0.31395
7,6,0.25
7,7,0.02907
7,10,0.069767
7,11,0.011628
7,13,0.011628
7,14,0.2093
7,15,0.023256
7,22,0.034884
7,26,0.005814
7,27,0.005814
7,30,0.017442
7,34,0.005814
8,1,0.014085
8,5,0.52113
8,9,0.098592
8,13,0.35211
8,18,0.014085
9,1,0.012739
9,2,0.019108
9,3,0.012739
9,4,0.019108
9,6,0.095541
9,8,0.089172
9,10,0.28025
9,11,0.019108
9,12,0.18471
9,14,0.10828
9,15,0.012739
9,16,0.076433
9,22,0.038217
9,23,0.0063694
9,24,0.019108
9,28,0.0063694
10,1,0.055944
10,3,0.006993
10,5,0.18182
10,7,0.041958
10,9,0.36364
10,11,0.16783
10,13,0.062937
10,15,0.090909
10,22,0.006993
10,23,0.006993
10,40,0.013986
11,1,0.041096
11,2,0.027397
11,3,0.013699
11,5,0.027397
11,6,0.16438
11,7,0.027397
11,9,0.027397
11,10,0.31507
11,11,0.027397
11,14,0.17808
11,15,0.013699
11,18,0.027397
11,19,0.027397
11,22,0.041096
11,23,0.013699
11,26,0.013699
11,30,0.013699
12,1,0.033898
12,5,0.30508
12,9,0.30508
12,13,0.25424
12,18,0.033898
12,22,0.067797
13,2,0.016393
13,4,0.0081967
13,6,0.12022
13,7,0.013661
13,8,0.057377
13,10,0.027322
13,12,0.038251
13,14,0.31694
13,15,0.013661
13,16,0.28689
13,18,0.0027322
13,20,0.0054645
13,22,0.0054645
13,24,0.084699
13,28,0.0027322
14,1,0.022613
14,5,0.12563
14,7,0.080402
14,9,0.032663
14,11,0.030151
14,13,0.30151
14,15,0.30151
14,18,0.01005
14,20,0.017588
14,22,0.0075377
14,24,0.067839
14,40,0.0025126
15,2,0.0083682
15,5,0.012552
15,6,0.12552
15,7,0.012552
15,9,0.0041841
15,10,0.058577
15,11,0.012552
15,13,0.025105
15,14,0.53556
15,15,0.041841
15,18,0.0083682
15,20,0.0041841
15,22,0.12134
15,23,0.0041841
15,24,0.0083682
15,26,0.0041841
15,30,0.012552
16,1,0.027027
16,5,0.22703
16,9,0.064865
16,13,0.54595
16,18,0.054054
16,19,0.0054054
16,22,0.075676
18,1,0.24242
18,3,0.090909
18,5,0.060606
18,7,0.030303
18,9,0.060606
18,13,0.30303
18,15,0.030303
18,20,0.090909
18,24,0.060606
18,40,0.030303
19,1,0.33333
19,15,0.33333
19,20,0.33333
20,1,0.33333
20,5,0.055556
20,9,0.11111
20,13,0.16667
20,18,0.16667
20,22,0.11111
20,23,0.055556
22,1,0.084211
22,3,0.042105
22,5,0.073684
22,7,0.031579
22,9,0.11579
22,11,0.073684
22,15,0.44211
22,16,0.052632
22,20,0.010526
22,24,0.052632
22,28,0.010526
22,36,0.010526
23,7,0.16667
23,15,0.66667
23,16,0.16667
24,1,0.073171
24,5,0.12195
24,9,0.18293
24,13,0.45122
24,14,0.012195
24,18,0.036585
24,22,0.10976
24,23,0.012195
26,1,0.14286
26,11,0.85714
27,11,1
28,1,0.33333
28,9,0.66667
30,7,0.77778
30,24,0.11111
30,32,0.11111
32,5,0.66667
32,30,0.33333
34,3,1
36,26,1
40,18,0.02
40,22,0.04
40,26,0.02
40,40,0.92
