1,3,0.13333
1,4,0.066667
1,6,0.13333
1,7,0.066667
1,8,0.13333
1,9,0.13333
1,11,0.13333
1,31,0.066667
1,39,0.066667
1,40,0.066667
2,1,0.058824
2,3,0.11765
2,6,0.11765
2,8,0.17647
2,11,0.11765
2,12,0.058824
2,13,0.058824
2,27,0.11765
2,28,0.058824
2,37,0.058824
2,38,0.058824
3,1,0.035714
3,2,0.10714
3,3,0.035714
3,5,0.071429
3,6,0.071429
3,7,0.14286
3,8,0.035714
3,9,0.071429
3,11,0.10714
3,19,0.035714
3,22,0.035714
3,26,0.035714
3,29,0.035714
3,32,0.071429
3,36,0.071429
3,39,0.035714
4,1,0.071429
4,3,0.071429
4,6,0.28571
4,9,0.071429
4,14,0.14286
4,24,0.071429
4,31,0.071429
4,34,0.071429
4,39,0.14286
5,8,0.66667
5,11,0.33333
6,2,0.015152
6,6,0.13636
6,7,0.015152
6,8,0.22727
6,9,0.19697
6,11,0.045455
6,12,0.015152
6,13,0.060606
6,14,0.10606
6,15,0.015152
6,19,0.015152
6,21,0.015152
6,23,0.030303
6,24,0.060606
6,26,0.015152
6,28,0.015152
6,29,0.015152
7,6,0.10256
7,7,0.12821
7,8,0.12821
7,11,0.051282
7,12,0.076923
7,13,0.15385
7,18,0.025641
7,21,0.025641
7,22,0.025641
7,23,0.076923
7,26,0.051282
7,28,0.12821
7,31,0.025641
8,2,0.012195
8,6,0.15854
8,7,0.13415
8,8,0.036585
8,9,0.060976
8,10,0.012195
8,11,0.036585
8,12,0.073171
8,13,0.036585
8,14,0.02439
8,16,0.02439
8,21,0.012195
8,22,0.036585
8,23,0.012195
8,24,0.012195
8,25,0.012195
8,26,0.060976
8,27,0.060976
8,28,0.060976
8,29,0.04878
8,31,0.02439
8,32,0.02439
8,36,0.012195
8,37,0.012195
9,6,0.066667
9,7,0.016667
9,8,0.25
9,9,0.15
9,11,0.05
9,12,0.016667
9,13,0.05
9,14,0.05
9,16,0.016667
9,18,0.016667
9,19,0.016667
9,21,0.05
9,23,0.016667
9,24,0.016667
9,26,0.083333
9,28,0.066667
9,29,0.016667
9,31,0.016667
9,36,0.016667
9,48,0.016667
10,11,0.25
10,13,0.25
10,15,0.25
10,26,0.25
11,2,0.016393
11,4,0.016393
11,7,0.032787
11,8,0.032787
11,9,0.04918
11,10,0.016393
11,11,0.016393
11,12,0.032787
11,13,0.11475
11,14,0.11475
11,16,0.032787
11,17,0.032787
11,18,0.19672
11,19,0.14754
11,20,0.032787
11,22,0.016393
11,23,0.032787
11,24,0.016393
11,27,0.016393
11,28,0.016393
11,29,0.016393
12,3,0.033333
12,7,0.066667
12,8,0.1
12,11,0.13333
12,12,0.066667
12,13,0.1
12,16,0.1
12,17,0.033333
12,18,0.2
12,21,0.066667
12,22,0.033333
12,27,0.066667
13,2,0.019608
13,3,0.019608
13,6,0.039216
13,7,0.039216
13,8,0.058824
13,10,0.019608
13,11,0.17647
13,12,0.058824
13,14,0.039216
13,16,0.098039
13,17,0.17647
13,18,0.039216
13,19,0.039216
13,21,0.078431
13,22,0.039216
13,24,0.019608
13,26,0.019608
13,34,0.019608
14,1,0.019608
14,4,0.019608
14,11,0.098039
14,13,0.058824
14,14,0.19608
14,16,0.098039
14,18,0.21569
14,19,0.13725
14,21,0.058824
14,23,0.039216
14,24,0.019608
14,28,0.019608
14,29,0.019608
15,11,0.4
15,16,0.2
15,17,0.2
15,21,0.2
16,3,0.017857
16,4,0.017857
16,6,0.017857
16,8,0.071429
16,9,0.071429
16,13,0.053571
16,14,0.017857
16,16,0.10714
16,17,0.089286
16,18,0.035714
16,19,0.125
16,20,0.017857
