1,1,0.014652
1,2,0.16117
1,3,0.21612
1,4,0.34799
1,5,0.058608
1,6,0.091575
1,7,0.014652
1,8,0.007326
1,9,0.062271
1,10,0.025641
2,1,0.012521
2,2,0.68629
2,3,0.09577
2,4,0.16887
2,5,0.0037225
2,6,0.015567
2,7,0.0037225
2,8,0.010829
2,9,0.0010152
2,10,0.001692
3,1,0.032602
3,2,0.17618
3,3,0.46019
3,4,0.20376
3,5,0.026332
3,6,0.067712
3,7,0.026332
3,8,0.0012539
3,10,0.0056426
4,1,0.016656
4,2,0.15709
4,3,0.099608
4,4,0.57805
4,5,0.029393
4,6,0.10679
4,7,0.003919
4,8,0.0035924
4,9,0.00065317
4,10,0.0042456
5,1,0.17269
5,2,0.032129
5,3,0.13253
5,4,0.27711
5,5,0.14056
5,6,0.18876
5,7,0.036145
5,8,0.0040161
5,9,0.0040161
5,10,0.012048
6,1,0.070151
6,2,0.083906
6,3,0.15818
6,4,0.3934
6,5,0.060523
6,6,0.16644
6,7,0.031637
6,8,0.011004
6,9,0.01238
6,10,0.01238
7,1,0.051095
7,2,0.029197
7,3,0.41606
7,4,0.051095
7,5,0.029197
7,6,0.14599
7,7,0.10949
7,8,0.065693
7,9,0.043796
7,10,0.058394
8,2,0.4881
8,3,0.011905
8,4,0.02381
8,5,0.011905
8,6,0.095238
8,7,0.10714
8,8,0.10714
8,9,0.047619
8,10,0.10714
9,1,0.33333
9,2,0.017544
9,3,0.017544
9,4,0.052632
9,5,0.035088
9,6,0.087719
9,7,0.087719
9,8,0.052632
9,9,0.10526
9,10,0.21053
10,1,0.012517
10,2,0.0083449
10,3,0.0097357
10,4,0.0083449
10,5,0.0055633
10,6,0.027816
10,7,0.0097357
10,8,0.0097357
10,9,0.012517
10,10,0.89569
