1,1,0.0089286
1,2,0.13393
1,3,0.24107
1,4,0.28571
1,5,0.0625
1,6,0.053571
1,7,0.017857
1,9,0.14286
1,10,0.053571
2,1,0.0097645
2,2,0.77197
2,3,0.083285
2,4,0.11947
2,5,0.0017231
2,6,0.0080414
2,7,0.0017231
2,8,0.0028719
2,10,0.0011488
3,1,0.023066
3,2,0.18725
3,3,0.56309
3,4,0.15875
3,5,0.013569
3,6,0.042062
3,7,0.009498
3,8,0.0013569
3,10,0.0013569
4,1,0.01626
4,2,0.24506
4,3,0.12544
4,4,0.47154
4,5,0.025552
4,6,0.10453
4,7,0.0011614
4,8,0.0034843
4,10,0.0069686
5,1,0.29851
5,2,0.044776
5,3,0.074627
5,4,0.19403
5,5,0.1194
5,6,0.1791
5,7,0.059701
5,8,0.014925
5,10,0.014925
6,1,0.09
6,2,0.095
6,3,0.105
6,4,0.41
6,5,0.065
6,6,0.14
6,7,0.045
6,8,0.015
6,9,0.015
6,10,0.02
7,1,0.02439
7,2,0.073171
7,3,0.29268
7,4,0.02439
7,5,0.02439
7,6,0.21951
7,7,0.12195
7,8,0.097561
7,9,0.04878
7,10,0.073171
8,2,0.20833
8,3,0.041667
8,4,0.041667
8,5,0.041667
8,6,0.041667
8,7,0.20833
8,8,0.16667
8,9,0.041667
8,10,0.20833
9,1,0.59259
9,5,0.037037
9,6,0.037037
9,7,0.037037
9,8,0.037037
9,9,0.074074
9,10,0.18519
10,1,0.022161
10,2,0.0083102
10,3,0.0083102
10,4,0.0027701
10,5,0.0027701
10,6,0.022161
10,7,0.01108
10,8,0.0055402
10,9,0.0083102
10,10,0.90859
