1,1,8,17,23,21,1
1,1,14,19,3,9,1
1,1,28,32,11,13,1
1,3,1,39,36,8,1
1,3,6,34,31,11,1
1,3,7,13,11,16,0.5
1,3,7,13,11,17,0.5
1,3,26,6,8,13,1
1,3,38,39,6,14,1
1,4,1,38,37,11,1
1,4,6,6,24,28,1
1,4,6,9,21,21,1
1,4,6,11,13,7,1
1,4,6,33,32,13,1
1,6,8,17,7,7,1
1,6,9,41,23,21,1
1,6,31,24,16,1,1
1,6,33,39,3,42,1
1,6,34,38,7,6,1
1,8,1,32,32,12,1
1,8,2,33,31,14,1
1,8,6,12,13,11,1
1,8,7,33,31,33,1
1,8,9,26,33,11,1
1,8,16,14,11,13,1
1,8,17,23,21,29,1
1,8,31,24,18,9,1
1,9,6,11,13,19,1
1,9,6,13,14,18,1
1,9,6,26,29,18,1
1,9,6,29,28,17,1
1,9,8,17,8,6,1
1,9,8,19,8,7,1
1,9,8,27,28,16,1
1,9,8,29,31,13,1
1,9,11,13,16,19,1
1,11,12,4,9,9,1
1,11,14,13,12,18,1
1,13,7,8,14,21,1
1,13,11,14,11,18,1
1,14,11,1,9,8,1
1,14,19,3,9,6,1
1,18,22,3,6,6,1
1,18,22,23,26,19,1
1,23,27,18,17,18,1
1,24,26,16,18,19,1
1,24,26,19,23,24,1
1,24,28,19,21,23,1
1,28,32,11,13,11,1
1,29,31,11,14,13,1
1,32,32,12,16,16,1
1,33,22,18,2,8,1
1,34,33,12,13,11,1
1,36,43,6,7,6,1
1,38,37,11,8,11,1
1,39,36,8,6,6,1
1,43,46,46,47,48,1
1,43,47,48,46,49,1
1,43,50,48,48,3,1
1,48,46,47,46,48,1
1,48,47,16,9,6,1
2,1,3,26,6,8,1
2,1,3,38,39,6,1
2,1,8,31,24,18,1
2,3,1,9,8,29,1
2,3,3,6,7,28,1
2,3,6,19,13,14,1
2,3,6,19,16,16,1
2,3,6,29,1,36,1
2,3,6,32,32,12,1
2,3,9,34,34,19,1
2,3,11,14,11,18,1
2,3,36,49,1,1,1
2,3,37,38,10,8,1
2,6,8,29,28,17,1
2,7,2,31,31,13,1
2,7,3,32,32,12,1
2,8,1,14,11,1,1
2,8,1,34,33,12,1
2,8,2,33,32,13,1
