1,1,0.25561
1,2,0.3991
1,3,0.06278
1,4,0.044843
1,5,0.044843
1,6,0.026906
1,7,0.067265
1,8,0.03139
1,9,0.03139
1,10,0.035874
2,1,0.035346
2,2,0.49632
2,3,0.20177
2,4,0.030928
2,5,0.08542
2,6,0.11782
2,7,0.020619
2,8,0.0029455
2,9,0.0014728
2,10,0.0073638
3,1,0.030043
3,2,0.12232
3,3,0.45494
3,4,0.30043
3,5,0.064378
3,6,0.0064378
3,7,0.0064378
3,8,0.0021459
3,10,0.012876
4,1,0.051282
4,2,0.2368
4,3,0.058824
4,4,0.4178
4,5,0.21569
4,6,0.010558
4,7,0.0030166
4,9,0.0015083
4,10,0.0045249
5,1,0.057307
5,2,0.028653
5,3,0.0071633
5,4,0.065903
5,5,0.6361
5,6,0.19198
5,7,0.0057307
5,10,0.0071633
6,1,0.075269
6,2,0.010753
6,3,0.014337
6,4,0.57348
6,5,0.014337
6,6,0.17204
6,7,0.12186
6,8,0.0071685
6,10,0.010753
7,1,0.15464
7,3,0.47423
7,4,0.051546
7,5,0.051546
7,7,0.18557
7,8,0.051546
7,10,0.030928
8,1,0.23077
8,2,0.38462
8,3,0.038462
8,8,0.26923
8,9,0.038462
8,10,0.038462
9,1,0.066667
9,2,0.13333
9,3,0.13333
9,4,0.066667
9,5,0.066667
9,7,0.066667
9,10,0.46667
10,1,0.043307
10,2,0.015748
10,3,0.023622
10,4,0.011811
10,5,0.011811
10,6,0.003937
10,7,0.023622
10,8,0.007874
10,9,0.019685
10,10,0.83858
