1,1,1,4,1,1,1
1,1,2,1,1,1,0.5
1,1,2,1,1,4,0.5
1,1,2,1,3,2,1
1,1,2,1,4,1,1
1,1,2,3,1,2,1
1,1,2,3,2,1,0.96774
1,1,2,3,2,3,0.032258
1,1,2,3,4,1,1
1,1,2,4,1,1,0.5
1,1,2,4,1,2,0.5
1,1,3,3,3,3,1
1,1,4,1,1,2,0.98718
1,1,4,1,1,4,0.012821
1,1,4,1,2,1,0.74194
1,1,4,1,2,3,0.25806
1,2,1,1,1,4,1
1,2,1,1,4,1,1
1,2,1,2,3,1,0.75
1,2,1,2,3,2,0.25
1,2,1,3,2,1,0.9899
1,2,1,3,2,2,0.010101
1,2,1,3,3,1,1
1,2,1,4,1,1,0.29365
1,2,1,4,1,2,0.69048
1,2,1,4,1,4,0.015873
1,2,1,4,2,1,0.71429
1,2,1,4,2,4,0.28571
1,2,3,1,2,1,1
1,2,3,1,3,3,1
1,2,3,2,1,1,0.16098
1,2,3,2,1,2,0.38537
1,2,3,2,1,3,0.004878
1,2,3,2,1,4,0.44878
1,2,3,2,2,3,0.77778
1,2,3,2,2,4,0.22222
1,2,3,2,3,2,1
1,2,3,2,4,1,0.63636
1,2,3,2,4,2,0.18182
1,2,3,2,4,4,0.18182
1,2,3,3,2,1,0.5
1,2,3,3,2,3,0.5
1,2,3,4,1,2,0.5
1,2,3,4,1,3,0.5
1,2,4,1,1,2,1
1,2,4,1,2,1,0.2
1,2,4,1,2,3,0.6
1,2,4,1,2,4,0.2
1,2,4,2,3,2,1
1,2,4,2,4,1,0.14286
1,2,4,2,4,2,0.85714
1,2,4,3,2,1,1
1,2,4,4,2,4,1
1,2,4,4,4,2,1
1,3,1,3,3,1,1
1,3,1,4,1,3,1
1,3,2,1,1,2,0.83562
1,3,2,1,1,4,0.16438
1,3,2,1,2,1,0.15
1,3,2,1,2,3,0.85
1,3,2,1,4,1,0.88889
1,3,2,1,4,3,0.11111
1,3,2,2,3,1,1
1,3,2,3,2,1,1
1,3,3,1,1,4,1
1,3,3,1,3,3,1
1,3,3,3,1,3,0.2
1,3,3,3,1,4,0.8
1,3,3,3,3,3,1
1,3,3,3,4,1,1
1,4,1,1,2,1,0.752
1,4,1,1,2,3,0.24
1,4,1,1,2,4,0.008
1,4,1,1,3,3,1
1,4,1,1,4,1,1
1,4,1,2,1,1,0.055556
1,4,1,2,1,3,0.21296
1,4,1,2,1,4,0.73148
1,4,1,2,3,1,0.030928
1,4,1,2,3,2,0.96907
1,4,1,2,4,1,0.66667
1,4,1,2,4,2,0.27778
1,4,1,2,4,4,0.055556
1,4,1,3,1,3,0.25
1,4,1,3,1,4,0.75
1,4,1,3,2,1,1
1,4,1,3,3,3,1
1,4,1,4,1,2,0.66667
1,4,1,4,1,4,0.33333
