1,1,1,4,1,0.00023975
1,1,2,1,1,0.0004795
1,1,2,1,3,0.016303
1,1,2,1,4,0.0062335
1,1,2,3,1,0.017742
1,1,2,3,2,0.0074323
1,1,2,3,4,0.00023975
1,1,2,4,1,0.000959
1,1,3,3,3,0.00023975
1,1,4,1,1,0.018701
1,1,4,1,2,0.0074323
1,2,1,1,1,0.00023975
1,2,1,1,4,0.018221
1,2,1,2,3,0.000959
1,2,1,3,2,0.023735
1,2,1,3,3,0.00023975
1,2,1,4,1,0.030209
1,2,1,4,2,0.0016783
1,2,3,1,2,0.023496
1,2,3,1,3,0.00023975
1,2,3,2,1,0.049149
1,2,3,2,2,0.0021578
1,2,3,2,3,0.00071925
1,2,3,2,4,0.0026373
1,2,3,3,2,0.0004795
1,2,3,4,1,0.0004795
1,2,4,1,1,0.0004795
1,2,4,1,2,0.004795
1,2,4,2,3,0.00023975
1,2,4,2,4,0.0016783
1,2,4,3,2,0.00023975
1,2,4,4,2,0.00023975
1,2,4,4,4,0.00023975
1,3,1,3,3,0.00023975
1,3,1,4,1,0.00071925
1,3,2,1,1,0.017502
1,3,2,1,2,0.004795
1,3,2,1,4,0.0021578
1,3,2,2,3,0.00023975
1,3,2,3,2,0.00023975
1,3,3,1,1,0.00023975
1,3,3,1,3,0.00023975
1,3,3,3,1,0.0011988
1,3,3,3,3,0.0004795
1,3,3,3,4,0.00023975
1,4,1,1,2,0.029969
1,4,1,1,3,0.00023975
1,4,1,1,4,0.0004795
1,4,1,2,1,0.025893
1,4,1,2,3,0.023256
1,4,1,2,4,0.0043155
1,4,1,3,1,0.000959
1,4,1,3,2,0.00023975
1,4,1,3,3,0.0004795
1,4,1,4,1,0.0021578
1,4,1,4,2,0.0004795
1,4,1,4,3,0.00023975
1,4,2,1,1,0.00023975
1,4,2,1,3,0.00023975
1,4,2,1,4,0.0026373
1,4,2,3,2,0.00071925
1,4,2,4,1,0.000959
1,4,2,4,2,0.0011988
1,4,2,4,4,0.00071925
1,4,3,1,2,0.00071925
1,4,3,3,3,0.00071925
1,4,3,4,1,0.00023975
1,4,4,1,2,0.00023975
