1,0.013426
2,0.0035963
3,0.0035963
4,0.0062335
5,0.22728
6,0.10597
7,0.057061
8,0.027092
9,0.066411
10,0.061856
11,0.022776
12,0.025653
13,0.05802
14,0.06689
15,0.039559
16,0.041956
18,0.01007
19,0.00071925
20,0.0052745
22,0.01942
23,0.0033565
24,0.025174
26,0.0026373
28,0.0071925
30,0.0026373
32,0.0031168
34,0.0011988
36,0.0052745
40,0.08655
