1,0.023225
2,0.005561
3,0.0042525
4,0.0019627
5,0.17239
6,0.081125
7,0.056264
8,0.023225
9,0.051358
10,0.046778
11,0.02388
12,0.0193
13,0.11973
14,0.13019
15,0.078181
16,0.060517
18,0.010795
19,0.00098135
20,0.0058881
22,0.031076
23,0.0019627
24,0.026824
26,0.0022898
27,0.00032712
28,0.00098135
30,0.0029441
32,0.00098135
34,0.00032712
36,0.00032712
40,0.016356
