1,0.011416
2,0.0038052
3,0.0038052
4,0.0015221
5,0.030061
6,0.015982
7,0.013699
8,0.014079
9,0.06583
10,0.04376
11,0.030061
12,0.022451
13,0.1309
14,0.11035
15,0.082572
16,0.061644
18,0.027017
19,0.0022831
20,0.019406
22,0.065068
23,0.0045662
24,0.061263
26,0.0098935
27,0.00076104
28,0.021689
30,0.0053272
32,0.012938
34,0.0057078
35,0.00076104
36,0.0041857
40,0.1172
