1,1,1,1,2,0.00029412
1,1,1,2,1,0.00029412
1,1,1,2,2,0.00088235
1,1,1,2,4,0.00029412
1,1,1,3,4,0.00029412
1,1,1,6,2,0.00029412
1,1,1,6,7,0.00029412
1,1,1,8,8,0.0011765
1,1,1,8,10,0.00029412
1,1,2,1,7,0.00029412
1,1,2,2,1,0.00029412
1,1,2,2,5,0.0011765
1,1,2,2,6,0.00088235
1,1,2,3,3,0.00088235
1,1,2,4,3,0.00088235
1,1,2,4,4,0.00058824
1,1,2,4,5,0.00029412
1,1,2,5,2,0.00029412
1,1,2,6,1,0.00029412
1,1,2,7,5,0.00058824
1,1,2,7,7,0.0011765
1,1,2,7,8,0.00088235
1,1,2,8,1,0.00029412
1,1,2,10,10,0.00029412
1,1,3,3,3,0.00058824
1,1,3,3,4,0.00029412
1,1,3,4,1,0.00029412
1,1,3,4,2,0.00029412
1,1,6,2,2,0.00029412
1,1,6,7,3,0.00029412
1,1,8,8,2,0.00088235
1,1,8,8,3,0.00029412
1,1,8,10,1,0.00029412
1,2,1,2,2,0.00029412
1,2,1,3,3,0.00088235
1,2,1,3,4,0.00029412
1,2,1,7,4,0.00029412
1,2,1,7,7,0.0026471
1,2,1,10,10,0.00029412
1,2,2,1,1,0.00029412
1,2,2,2,2,0.00088235
1,2,2,2,3,0.00029412
1,2,2,3,3,0.0014706
1,2,2,4,1,0.00029412
1,2,2,4,2,0.0014706
1,2,2,5,1,0.00029412
1,2,2,5,5,0.00058824
1,2,2,5,6,0.00058824
1,2,2,6,3,0.00029412
1,2,2,6,6,0.0029412
1,2,2,6,7,0.0032353
1,2,2,7,7,0.00029412
1,2,2,9,5,0.00029412
1,2,2,10,10,0.00058824
1,2,3,3,2,0.00058824
1,2,3,3,3,0.00029412
1,2,3,3,4,0.0011765
1,2,4,3,3,0.00088235
1,2,4,4,2,0.00029412
1,2,4,4,4,0.00029412
1,2,4,5,5,0.00029412
1,2,5,2,3,0.00029412
1,2,6,1,8,0.00029412
1,2,7,5,4,0.00058824
1,2,7,7,3,0.00088235
1,2,7,7,4,0.00029412
1,2,7,8,1,0.00029412
1,2,7,8,2,0.00058824
1,2,8,1,2,0.00029412
