1,1,6,7,10,0.00032712
1,5,1,6,11,0.00032712
1,5,6,7,5,0.00032712
1,5,10,9,8,0.00032712
1,5,12,1,5,0.00032712
1,5,12,13,10,0.00032712
1,5,14,5,7,0.00065424
1,5,14,5,24,0.00032712
1,5,14,15,6,0.00032712
1,5,16,5,5,0.00032712
1,5,16,5,14,0.00032712
1,6,5,1,1,0.00032712
1,6,5,5,6,0.00032712
1,6,7,10,5,0.00032712
1,6,11,1,6,0.00032712
1,7,1,10,5,0.00032712
1,7,2,18,5,0.00032712
1,7,10,1,5,0.00032712
1,7,14,13,8,0.00032712
1,9,6,5,7,0.00032712
1,9,8,5,10,0.00032712
1,9,12,9,10,0.00032712
1,9,22,11,18,0.00032712
1,10,5,10,7,0.00032712
1,10,15,6,13,0.00032712
1,11,2,5,18,0.00032712
1,11,6,13,6,0.00032712
1,11,14,13,8,0.00032712
1,12,1,22,1,0.00032712
1,12,22,9,4,0.00032712
1,14,5,16,13,0.00032712
1,14,11,14,1,0.00032712
1,14,13,4,22,0.00032712
1,14,13,8,9,0.00032712
1,14,13,16,13,0.0013085
1,14,15,22,9,0.00032712
1,14,20,1,22,0.00032712
1,14,24,1,9,0.00032712
1,14,24,5,14,0.00032712
1,14,24,9,2,0.00032712
1,14,24,18,9,0.00032712
1,15,13,16,13,0.00032712
1,16,5,5,6,0.00032712
1,16,5,5,10,0.00032712
1,16,5,14,9,0.00032712
1,16,13,10,11,0.00032712
1,16,13,10,15,0.00032712
1,16,13,14,11,0.00032712
1,16,13,14,15,0.0019627
1,16,13,15,20,0.00032712
1,16,18,1,16,0.00032712
1,16,18,13,12,0.00032712
1,16,18,13,16,0.00032712
1,16,22,5,16,0.00032712
1,18,1,11,2,0.00032712
1,20,5,10,5,0.00032712
1,22,1,5,12,0.00032712
1,22,1,7,2,0.00032712
1,22,15,14,13,0.00032712
1,24,1,5,10,0.00032712
1,24,9,14,15,0.00032712
1,32,5,32,5,0.00032712
2,5,18,15,6,0.00032712
