1,1,1,2,3,0.00065424
1,1,2,1,3,0.0091593
1,1,2,1,4,0.0039254
1,1,2,3,1,0.008178
1,1,2,3,2,0.0098135
1,1,2,4,1,0.00032712
1,1,2,4,4,0.00065424
1,1,3,1,3,0.00065424
1,1,3,3,1,0.00032712
1,1,3,3,2,0.00032712
1,1,3,3,3,0.00032712
1,1,4,1,1,0.010141
1,1,4,1,2,0.0078508
1,1,4,1,3,0.00032712
1,2,1,1,1,0.00032712
1,2,1,1,2,0.00032712
1,2,1,1,4,0.0091593
1,2,1,2,3,0.00032712
1,2,1,3,1,0.00032712
1,2,1,3,2,0.018973
1,2,1,4,1,0.024534
1,2,1,4,2,0.0016356
1,2,3,1,2,0.015702
1,2,3,1,3,0.00032712
1,2,3,2,1,0.072947
1,2,3,2,2,0.0022898
1,2,3,2,3,0.0035983
1,2,3,2,4,0.0029441
1,2,3,3,1,0.00065424
1,2,4,1,1,0.00098135
1,2,4,1,2,0.0065424
1,2,4,1,4,0.00065424
1,2,4,2,1,0.00065424
1,2,4,2,3,0.00032712
1,2,4,4,4,0.00098135
1,3,1,1,4,0.00032712
1,3,1,2,1,0.00032712
1,3,1,3,2,0.00032712
1,3,1,3,3,0.00065424
1,3,1,4,1,0.0016356
1,3,1,4,2,0.00032712
1,3,2,1,1,0.0088322
1,3,2,1,2,0.0078508
1,3,2,1,3,0.00032712
1,3,2,1,4,0.0029441
1,3,2,2,1,0.00065424
1,3,3,1,1,0.00032712
1,3,3,1,2,0.00032712
1,3,3,1,3,0.00065424
1,3,3,2,1,0.00065424
1,3,3,2,2,0.00032712
1,3,3,2,3,0.00032712
1,3,3,3,1,0.0026169
1,3,3,3,3,0.00065424
1,3,4,1,3,0.00032712
1,4,1,1,2,0.019954
1,4,1,1,3,0.00065424
1,4,1,2,1,0.02388
1,4,1,2,3,0.048413
1,4,1,2,4,0.0062152
1,4,1,3,1,0.0013085
1,4,1,3,3,0.0022898
1,4,1,3,4,0.00032712
1,4,1,4,1,0.0039254
1,4,1,4,2,0.00065424
1,4,2,1,4,0.0058881
1,4,2,3,2,0.0045797
1,4,2,4,1,0.00065424
1,4,2,4,2,0.00032712
1,4,3,1,4,0.00032712
2,1,1,1,2,0.00065424
2,1,1,2,3,0.010141
2,1,1,2,4,0.00032712
2,1,1,4,1,0.017664
2,1,2,1,3,0.00065424
2,1,2,1,4,0.00098135
2,1,2,3,1,0.0068695
2,1,2,3,2,0.016356
2,1,2,4,1,0.00065424
2,1,3,1,2,0.00032712
2,1,3,2,1,0.019627
2,1,3,2,2,0.00065424
2,1,3,3,1,0.00032712
2,1,4,1,1,0.010141
2,1,4,1,2,0.067386
2,1,4,1,4,0.0032712
2,1,4,2,1,0.0058881
2,1,4,2,3,0.0035983
2,1,4,2,4,0.00098135
2,2,1,3,2,0.00098135
2,2,3,1,2,0.00032712
2,2,3,2,1,0.0013085
2,2,3,2,2,0.00032712
2,2,3,2,3,0.00098135
2,2,3,2,4,0.00065424
2,3,1,2,1,0.014066
2,3,1,2,3,0.0016356
2,3,1,2,4,0.00032712
2,3,1,3,1,0.00032712
2,3,2,1,1,0.010141
2,3,2,1,2,0.017337
2,3,2,1,3,0.00032712
2,3,2,1,4,0.05332
